discrete continuous
false -20.565648462290227
false -22.786060301921108
true -9.974308240904401
false 19.78332086303972
false -17.017084408634823
false 16.133459524345106
true 1.7467530903484432
true -0.9847733135298059
true -3.2465983839389567
false -14.432439720435898
true -7.346958354211224
true -2.4272760656487087
true 0.18652479834229363
false 21.667742510114547
false -17.562500085502567
false -21.88811963823336
true -3.6810328820804945
true -2.9470778625614327
false -20.00762285856757
false 17.633245065973302
false -22.857422289596137
false -20.270550126494914
false 20.844964054148573
true -3.955893323078429
false 22.796240793047474
true 2.481271863199244
false 22.075188397961654
true -4.615338935843942
false 16.63178984766714
true 2.664410864896882
false -16.97277906529465
true -0.528979966152864
true -2.6175836415279647
true -4.136524612484399
false 19.39488589852986
false 18.49656312498187
true 3.5223925231546627
true -1.965492153933377
true -4.135149576050731
true 2.0195961724477502
true -3.8607504443763725
false -22.105186125612406
false 14.473567115614934
false -21.97958670916778
true 2.947874137453303
true 7.902517366963702
true 4.073380777995822
false -18.844245125291696
true 3.0036377682565134
false -17.53289548416435
true -2.0648383732361717
true 3.3920818861340556
true -0.5626591983375716
false 19.089059397920384
true -5.095499835680594
true 2.268378981030717
false 18.691120906907397
false 20.98068556987553
false -19.59163688460854
false -17.91236563976836
true -3.5399570266751543
false 22.943954856842318
false 20.861725347170285
true 4.736423086159317
true 2.7357421797172505
true -3.7502378604336624
false -21.855626763391715
true -1.3511189894540423
false 22.75206789676001
false -19.346014376421948
false -23.985741493878123
false -21.786184023768115
true -1.4802709902794526
false 17.16802886197852
true 0.7103899611106131
false -17.10160246785119
false 23.41048720182231
true -1.958659422990399
false 19.8350416725222
true -1.639476016610608
true 5.277678907707553
true 5.155259437394614
true 5.109717570478171
false 16.989239027257174
false 18.046500660951622
false 18.362861779822357
false -22.429949412331432
true -0.31968802783438494
true 3.1835836435031424
false -23.91889008809101
true -0.8829398821077741
true 3.1623502275580186
false -17.50347603253743
true 0.9042224680105307
true 0.37141092811004317
true 5.5671260917854815
true 0.7174219417616117
false 18.241683434190133
false 25.7351170922389
false 13.786179836578047
true -10.165716868699038
false -23.1281668402481
true -1.8504012657830409
true 5.5102149856327625
true -2.1751733626235144
false -23.806009780007294
true -4.503037955504902
false -17.330424359945326
false -16.636794729734596
false -21.60333987419601
true -1.2057344027998376
true 1.6932172930293734
true 3.2187373190591115
true -1.7115582318356792
true -1.5729589938242272
true -2.906650705605315
true 4.398469257683282
false -20.291462826911538
true 0.3088045720042577
true 8.562480443858604
false 19.900130353230644
false -18.557569328802835
true 3.6242023687494522
true 5.181764925315589
false 17.278427785914687
true 5.2140194514053775
false 18.7628356358485
true 0.7365454354131067
false 21.201798332039207
false 23.127321633596832
true 6.407529026406844
false 24.94302751435077
false 20.056324509972285
false -21.61506558948973
true 0.29756749097347807
false 17.24955683007296
false -23.35399957464143
true 8.538953793181294
false 20.160997500237187
true -2.548656589092642
true 5.385198336895628
false 15.143544076684915
true -1.6775625476762879
false 18.39967765938535
true -5.933031856911156
true -2.17599771614635
false 19.90024040943912
false 22.87395461180527
true -6.588603825090431
false -18.212813155342495
true -3.9978755514425486
true 2.2921215847238243
true -7.518661291126442
false -19.2025998062616
true -1.9715656018130503
false -22.656379872798986
true -4.377853076588884
true 0.6600963746328415
true -5.251936014235067
false 21.94811736771403
true -3.493728354848691
true 1.6856125612138835
true -3.001073577727536
false -24.833855731541867
false 22.230084741052064
true 4.120137749024866
true -3.691069502863015
false -18.643526952204354
true -1.132546934458605
false -17.346600082227127
false -23.06629527167717
false 21.042321729005476
false -19.865680657844425
true 0.9646330456403428
false 18.719250744095923
true -1.212875581932341
false -19.32494065505496
false 20.05933093799222
false -15.024799537376895
true -0.009227100597174206
false 17.483654161108824
true 5.105717060894759
false -18.860765754436514
false 21.306169494355224
true -0.022614667812786007
false -21.19566843821841
false 17.24920660860975
false -15.329452939550555
true 3.477534883545159
true 4.568048951558162
false 21.585501709386495
true 1.699069043122259
false -18.009112461381193
false -17.96629102107027
true 4.832689843867869
true -0.6159414805953695
true 6.28648105138039
true -1.816964965424565
true 3.4683957322999874
false -16.293116396976806
true 3.7533003602572954
true 2.034487977428526
true 2.4908780287137424
true -0.3012067485512094
true -2.155351895342674
true -8.817441647312778
false 21.24907698568731
false 24.529110563923027
false 24.709842965309168
false 16.6182002828456
true -3.7080056554792744
false 16.217587952115462
false -16.86734424459035
true 1.2434398950939498
true 0.7779430626599624
true 8.230315246058616
false 14.198584486378397
true -0.8788262659538044
true -3.694362160867699
false -16.44092166293934
true 0.6505089766633612
false 19.585491517337594
true -1.3753460242912514
false 18.0592555842523
false -25.700037636899822
true 1.0332514537793822
false -21.587125701975232
false 22.66716705125024
false 19.091153277876103
true 0.9014888299824593
true 4.5633181417345305
true -7.350664351840511
true -7.7005368370582215
false 23.23028661126156
true 11.77847065880924
false -21.050529878848288
false 17.201351856538423
true -5.980252727682334
false -20.58670589273834
true 6.887423809401036
true 6.4997736179627745
false -19.125992838855474
true -0.7093589344654738
false -18.49547046232734
true -4.3286204699489526
false -14.895654420550517
true 1.9698766251746462
true -4.701494885584516
true 3.6135905711237224
false -20.686985555570136
false 21.517777695912244
false 23.007982999511132
true 3.7502705408566746
false 15.992745735438717
false -19.72992603630615
true -0.6658823936057708
false -22.633679613169573
true 0.3872110904720756
false -20.68378296730598
false 19.089343592170465
true 3.940196887260856
true 3.565130939967951
false 20.725255776562435
false -20.119674138694222
false -18.837304940231697
false -18.20556708617421
true 3.8666342807403815
true -1.8730663602506477
false 13.91153573094629
false 17.598827993706276
true -2.515718541025047
false 19.26594251547631
false -26.420866920799625
true 0.07470469358163584
false 21.32803863050608
false -16.790939621104993
false 19.26327312957311
false 24.208340608794117
false -23.032891315772382
true 8.041634246876802
false -16.03182980215888
false -20.01487467751977
false -18.565046395256697
true -3.641441068685132
true -0.8825936851710829
true -1.519878166004799
false -24.16905115177737
false 18.18920250138044
true -7.548640924845638
true -2.4268600060316197
true -0.6018297450657117
false 23.4789713438316
true -5.137739346205862
true 0.9360733523370183
false 21.073784015345517
false -25.93064994996455
false 21.823509527371243
false 23.262568511382526
false 24.721884699611465
true -2.4052536640281375
true 0.8669424814100113
true -1.6941860621054685
true 0.11014974780851358
false 14.119019135972078
false 20.146527054929678
true 0.7912483971297016
true 0.8112021860548524
false 20.109215402025715
true -1.492543638716272
false 21.612779660518576
true 8.202172039780047
false -22.829635496836275
true 2.0812252658736576
true -6.63481016840329
false -15.988062237959968
false 16.499047929588308
true -8.561222911359103
true 4.503306663625071
false -21.929190805757646
true -2.5727457918856023
false 20.30429026768248
false -20.380468821624607
false -22.034281713422097
false 23.567113089361648
true 2.3376276649289376
true 3.957224656505573
false -20.263471091049826
true -2.267097326051341
false -22.339486682576023
true 1.7721304499834445
false -18.924110328997653
true -0.8690248807274026
true -1.2097364955044574
true 1.0721395338700281
true -1.3592853620574092
false -17.465817946791493
false -21.504547263598255
true 0.3298843882932267
true -3.7791586606135503
false -18.63300286172487
true -1.3478251622016617
false 21.367018770893957
true 4.350013341021618
true 1.6527401941761124
false 18.31322176361551
true -6.184499461077119
false 21.143149376003525
true 2.484848858540707
false 23.457008777342025
true 1.3784601471864577
true -3.588758388981733
true -2.793695000770164
true 0.08349762578087593
false 22.367191038326226
true -5.513867005054245
true 0.09249379000975066
false -19.208586098146075
false -19.662333401907905
true -2.5417370678858293
true 0.5098890511135218
false -14.498920068849639
true 2.803703421040693
true 2.7158241161066643
true -1.156662315003663
false 14.266251253404985
true -3.296062655760353
true -2.685493592280411
false -20.39627341574161
true -4.386627203934508
true -5.227428192726028
false -16.151991947126483
true -3.5483950559384354
false -22.211938040636678
false 25.20290313010809
false -20.896319849590807
true -1.0800768660161866
true -9.192643535731902
true -2.680777490355293
false -20.64307258300896
true 8.146905013478703
false -17.085734866525762
false -16.87169827795232
false -25.733483973897286
false 17.135233152370706
true -4.076046730579406
true 1.7311468557022607
true -1.795426221895935
false -19.69559815146219
false -21.457501038165404
true 2.9162531571183643
false 20.951254568329826
false -21.17385501422249
false -14.454291156144123
false 21.167811269265552
false -17.019755497822555
false -18.13393729300549
false -16.218785642522832
true 4.7909838511489475
true 3.2582698644634123
false -18.523677103948295
false 21.544453590280124
true -1.5560390946634146
true -7.227312213563548
false 18.673590823769402
true -3.6361550653494725
false -21.867928663655672
true -4.269510813551268
true 6.984905650057592
false 22.43723016319806
true -5.556186087481389
true -6.195295771805013
false -17.46525048552712
true -3.5235314327891065
true 4.096196400892609
false -18.72576175453152
false 22.51779737935697
false 19.376213698943367
true -10.761452991349808
false -17.884720049213993
true 5.237063086798633
true -0.42854107501116473
true 3.964246407421703
false -20.096755718571696
false -20.47237634810802
true 6.715176105542086
true 9.858855665827488
true 0.986067831765067
true 4.965324498307258
false -19.38494441566662
false -21.45454935598536
true -2.1347120626394642
true 2.5875706362183664
false 17.515260039756942
true 0.2541321386034445
false -15.416037455745078
false 18.340922379382935
true -7.038559433942505
true 0.3207029514200491
true -0.37203798629497953
true -0.7607220219840178
false 17.86420063592304
true 3.4201957012061537
true 4.439950974476687
true -0.8887830424193649
false 17.098929810158978
false 22.791012598436087
false 23.817950769370867
false -20.42607234944795
true -1.916872256704804
true 6.055746461267468
true -2.595240824725086
false 16.801312170249034
false 18.24392583396591
true 0.22540006367416554
false 26.736224626566983
true -2.2724658539728306
false 11.532606173296248
true 0.8436419669526705
false 17.04390346849388
false 18.803927510337097
false -28.66667496049174
true -3.091255526464423
false -19.304637720610664
false 30.901870910161957
true 0.6909924388208899
true -2.1216191937223807
true 0.5768754121059851
false 23.409402605078906
true 1.0815996190314856
false 13.732918825908522
false 21.837084279472617
false -15.46817514366141
true -0.7378338463540444
false 23.106426189564516
true 7.104194670661054
true -3.2849397439080077
false 18.770069195232356
false -18.41615884795955
true -1.515412390353677
false -26.81368815150772
false -22.40464412665613
false -20.28149051831774
true -7.32966455325619
false 23.32125082808731
false 20.50920394096477
false 19.39369080242143
true 2.336655386093055
false 21.77832199280754
true -0.32431831835866576
false -24.090734820531793
false -20.283724881767018
false -17.96791546092129
false -13.381491670525758
true 0.05329076416930598
false -17.213333977542398
false 20.30893509982328
true 5.5594806480083685
false -18.520979441970397
false -21.97027400359391
false -17.71373370862971
true -0.723253777061693
true -6.0207979652826475
false -18.68065142585663
false -20.502475979306073
true -6.84112157798496
true -2.573743111211577
true -3.4424172274410885
false -18.17921412302549
false -18.35285218382102
false -21.678502216028164
false 21.726643373548665
false -18.707944739962038
true -0.9230451588310984
false -16.317061905856942
false 13.635185605637412
true 1.7862981487271024
true 2.8874829541139935
false -17.900803073128525
true -7.190684324183807
true 11.150986418083729
true 2.48826266980884
false -21.713097020163534
true 1.6831303777792834
false -16.59474241737709
true 1.7328310357580838
false 23.70291717621923
true -3.0007390025496887
true 3.4657650724412497
true -7.172592752043281
true 3.4546271078544293
true -9.075877589824374
false -21.442128260291963
false -6.8082325588753
false -21.376139631862195
true -0.32735713269661293
true 1.3796752266299916
false -14.32598101191735
false 20.45967130653579
false 20.32587732886421
true 0.8967921910274068
false -22.413292544903996
false -21.025092416337664
false 18.180167173917877
true -5.671222741694697
false -20.071452792899226
true -0.42712389010400564
true 1.947161821827545
false -18.14922032660987
true 1.9519700450436448
false 20.173363939449292
true 1.8935807070497097
true -2.5105815639306934
false 23.167392337423372
false -22.384725633551717
false 18.667194023961216
false -16.387335220272078
true 7.7268276129632145
false -19.760887322923974
false 23.3707797494478
false -18.98309426534965
false -18.918245663974737
false -26.40710402604026
false -21.145599618600826
false 18.410391917667553
false -14.649996424639877
true 4.055539014564117
true -1.6347624989566125
false -18.688138122304515
false 20.303351145651334
true 6.283406376024584
false -18.29180188980587
false -16.725340374038762
false -20.376158737963856
false -23.146514954132982
true -4.566907171206274
true 6.425188512175994
false -21.358546768539533
false -21.143202620922185
true 3.9797352763526446
true 6.500723819165643
true 10.075032877588656
false 22.101763587148753
true 1.3160492836162265
true 1.257446796920526
false 23.69622014120741
false 23.975167115846173
true 1.829502997953443
false 18.693217570035035
false 23.993507001359088
false -16.375306946219478
true 6.447175640335495
false -17.81191948881725
false -19.26440281324528
false -19.21658304308189
true 0.7080326920890037
false -18.17863411614435
true 7.086890591891924
true 3.674547544641473
true 0.9386665485245672
false 22.781472299925884
false -23.62577778123734
false 24.640744234731404
true -3.332444513877301
true 2.8228705712854967
true -6.698453276144161
true -2.1660320636491317
false 23.73208375595528
true 2.3795720006376975
true 2.4554739626606517
true -1.555180312185996
true 1.4247150504676689
true -1.381639315156684
true 5.82056497617728
true -4.4723926074409865
false 23.183007467432667
true 3.14603586316322
false -16.154399180330913
true -1.324821994828817
true 4.612824355007448
true -0.7732043585229703
true 1.2145725535318364
false -19.585998521641812
true 4.80403472706185
true -4.126218977494393
true 6.663099839017873
false 20.469721706266125
false 22.623121024777234
false 22.69087732738621
false -14.15537706378636
false 21.095120940503662
false -22.08962227643739
false 20.53638427529963
true 8.806259009622927
true -6.438685698558284
true -4.610333959907548
true -6.419362336647842
